Order_No,Restaurant_Latitude,Restaurant_Longitude,Destination_Latitude,Destination_Longitude,Price
1884,28.560505,-81.364347,28.5563294,-81.40868,105.6
1885,28.557845,-81.364547,28.5563294,-81.40868,19.08
1886,28.540432,-81.381077,28.5563574,-81.406415,18
1887,28.560505,-81.364347,28.5563574,-81.406415,0.38
1888,28.557845,-81.364547,28.5563574,-81.406415,510
1889,28.540432,-81.381077,28.5564612,-81.413217,637.25
1890,28.560505,-81.364347,28.5564612,-81.413217,96.14
1891,28.557845,-81.364547,28.5564612,-81.413217,156.6
1892,28.540432,-81.381077,28.556658,-81.407596,13.8
1893,28.560505,-81.364347,28.556658,-81.407596,33.96
1894,28.557845,-81.364547,28.556658,-81.407596,49.95
1895,28.540432,-81.381077,28.556664,-81.406755,60.93
1896,28.560505,-81.364347,28.556664,-81.406755,203.52
1897,28.557845,-81.364547,28.556664,-81.406755,89.1
1898,28.540432,-81.381077,28.5572394,-81.428366,51.02
1899,28.540432,-81.381077,28.5576118,-81.408385,7.62
1900,28.560505,-81.364347,28.5576118,-81.408385,6.77
1901,28.557845,-81.364547,28.5576118,-81.408385,24.75
1902,28.540432,-81.381077,28.5577567,-81.408155,0.42
1903,28.560505,-81.364347,28.5577567,-81.408155,118
1904,28.557845,-81.364547,28.5577567,-81.408155,151.2
1905,28.540432,-81.381077,28.558037,-81.409576,6.23
1906,28.560505,-81.364347,28.558037,-81.409576,39
1907,28.557845,-81.364547,28.558037,-81.409576,34.44
1908,28.540432,-81.381077,28.5584232,-81.409283,31.9
1909,28.560505,-81.364347,28.5584232,-81.409283,5.63
1910,28.557845,-81.364547,28.5584232,-81.409283,3.78
1911,28.540432,-81.381077,28.5598212,-81.413727,11.18
1912,28.560505,-81.364347,28.5598212,-81.413727,33.96
1913,28.557845,-81.364547,28.5598212,-81.413727,2.5
1914,28.540432,-81.381077,28.5598437,-81.412319,178.5
1915,28.560505,-81.364347,28.5598437,-81.412319,32.55
1916,28.557845,-81.364547,28.5598437,-81.412319,40.48
1917,28.540432,-81.381077,28.5642371,-81.402905,19.17
1918,28.560505,-81.364347,28.5642371,-81.402905,33.88
1919,28.557845,-81.364547,28.5642371,-81.402905,37.17
1920,28.540432,-81.381077,28.5658505,-81.408581,74
1921,28.560505,-81.364347,28.5658505,-81.408581,0.58
1922,28.557845,-81.364547,28.5658505,-81.408581,35
1923,28.540432,-81.381077,28.5666251,-81.408594,52.08
1924,28.560505,-81.364347,28.5666251,-81.408594,39.68
1925,28.557845,-81.364547,28.5666251,-81.408594,39.5
1926,28.540432,-81.381077,28.5677862,-81.408862,5.49
1927,28.560505,-81.364347,28.5677862,-81.408862,734.4
1928,28.557845,-81.364547,28.5677862,-81.408862,13.4
1929,28.540432,-81.381077,28.5715437,-81.414465,0.81
1930,28.540432,-81.381077,28.5737359,-81.41211,38.1
1931,28.560505,-81.364347,28.5737359,-81.41211,445.2
1932,28.557845,-81.364547,28.5737359,-81.41211,41.3
1933,28.540432,-81.381077,28.5759054,-81.411691,63.9
1934,28.560505,-81.364347,28.5759054,-81.411691,620.68
1935,28.560505,-81.364347,28.5774825,-81.410838,2.51
1936,28.596682,-81.36526,28.5774825,-81.410838,99.12
1937,28.596682,-81.36526,28.585059,-81.41057,21.9
1938,28.596682,-81.36526,28.585661,-81.407866,727.32
1939,28.596682,-81.36526,28.585661,-81.407866,11.52
1940,28.596682,-81.36526,28.5859974,-81.411283,13.9
1941,28.596682,-81.36526,28.5863929,-81.408934,1752
1942,28.596682,-81.36526,28.5864099,-81.407331,187.5
1943,28.596682,-81.36526,28.5873123,-81.414412,28.5
1944,28.596682,-81.36526,28.5895337,-81.415647,8.25
1945,28.597366,-81.357219,28.5983581,-81.408021,48.75
1946,28.596682,-81.36526,28.5983581,-81.408021,4.56
1947,28.597366,-81.357219,28.5998303,-81.405452,28.8
1948,28.596682,-81.36526,28.5998303,-81.405452,79.9
1949,28.593297,-81.356024,28.5998303,-81.405452,59.52
1950,28.596682,-81.36526,28.6007944,-81.409657,33.2
1951,28.596682,-81.36526,28.6007944,-81.409657,66.42
1952,28.596682,-81.36526,28.6014485,-81.412338,41.76
1953,28.596682,-81.36526,28.6014676,-81.408897,23.2
1954,28.597366,-81.357219,28.601735,-81.406447,20.85
1955,28.596682,-81.36526,28.601735,-81.406447,103.68
